"","ensembl_gene_id","external_gene_name","gene_biotype"
"341","PBANKA_142280","PBANKA_142280 conserved Plasmodium protein, unknown function","protein_coding"
"342","PBANKA_142290","PBANKA_142290 conserved Plasmodium protein, unknown function","protein_coding"
"343","PBANKA_142300","PBANKA_142300 conserved Plasmodium protein, unknown function","protein_coding"
"344","PBANKA_142310","PBANKA_142310 phospholipase, putative","protein_coding"
"345","PBANKA_142320","PBANKA_142320 ATPase, putative","protein_coding"
"346","PBANKA_142330","PBANKA_142330 DNA/RNA-binding protein Alba 1, putative","protein_coding"
"347","PBANKA_142340","PBANKA_142340 conserved Plasmodium protein, unknown function","protein_coding"
"348","PBANKA_142350","PBANKA_142350 60S ribosomal protein L13-2, putative","protein_coding"
"349","PBANKA_142360","PBANKA_142360 40S ribosomal protein S16, putative","protein_coding"
"350","PBANKA_142370","PBANKA_142370 GDP-mannose 4,6-dehydratase, putative","protein_coding"
"351","PBANKA_142380","PBANKA_142380 ABC transporter, putative","protein_coding"
"352","PBANKA_142390","PBANKA_142390 translation initiation factor SUI1, putative","protein_coding"
"353","PBANKA_142400","PBANKA_142400 conserved Plasmodium protein, unknown function","protein_coding"
"354","PBANKA_142410","PBANKA_142410 large ribosomal subunit processing factor, putative","protein_coding"
"355","PBANKA_142420","PBANKA_142420 conserved Plasmodium protein, unknown function","protein_coding"
"356","PBANKA_142430","PBANKA_142430 conserved Plasmodium protein, unknown function","protein_coding"
"357","PBANKA_142440","PBANKA_142440 CS domain protein, putative","protein_coding"
"358","PBANKA_142450","PBANKA_142450 conserved Plasmodium protein, unknown function","protein_coding"
"359","PBANKA_142460","PBANKA_142460 conserved Plasmodium protein, unknown function","protein_coding"
"360","PBANKA_142470","PBANKA_142470 conserved Plasmodium protein, unknown function","protein_coding"
"361","PBANKA_142480","PBANKA_142480 RNA-binding protein, putative","protein_coding"
"362","PBANKA_142490","PBANKA_142490 ubiquitin-conjugating enzyme, putative","protein_coding"
"363","PBANKA_142500","PBANKA_142500 RNA-binding protein, putative","protein_coding"
"364","PBANKA_142510","PBANKA_142510 karyopherin alpha, putative","protein_coding"
"365","PBANKA_142520","PBANKA_142520 conserved Plasmodium protein, unknown function","protein_coding"
"366","PBANKA_142530","PBANKA_142530 trypsin-like serine protease, putative","protein_coding"
"367","PBANKA_142535","PBANKA_142535 GTPase, putative","protein_coding"
"368","PBANKA_142540","PBANKA_142540 conserved Plasmodium protein, unknown function","protein_coding"
"369","PBANKA_142550","PBANKA_142550 conserved Plasmodium protein, unknown function","protein_coding"
"370","PBANKA_142560","PBANKA_142560 RNA-binding protein, putative","protein_coding"
"371","PBANKA_142570","PBANKA_142570 conserved Plasmodium protein, unknown function","protein_coding"
"372","PBANKA_142580","PBANKA_142580 conserved Plasmodium protein, unknown function","protein_coding"
"373","PBANKA_142590","PBANKA_142590 conserved Plasmodium protein, unknown function","protein_coding"
"374","PBANKA_142600","PBANKA_142600 histone-arginine methyltransferase, putative","protein_coding"
"375","PBANKA_142610","PBANKA_142610 conserved protein, unknown function","protein_coding"
"376","PBANKA_142620","PBANKA_142620 CCR4-associated factor 1, putative","protein_coding"
"377","PBANKA_142630","PBANKA_142630 conserved Plasmodium protein, unknown function","protein_coding"
"378","PBANKA_142640","PBANKA_142640 mitochondrial carrier protein, putative","protein_coding"
"379","PBANKA_142650","PBANKA_142650 cullin-like protein, putative","protein_coding"
"380","PBANKA_142660","PBANKA_142660 conserved Plasmodium protein, unknown function","protein_coding"
"381","PBANKA_142670","PBANKA_142670 dihydropteroate synthetase, putative","protein_coding"
"382","PBANKA_142680","PBANKA_142680 conserved Plasmodium protein, unknown function","protein_coding"
"383","PBANKA_142690","PBANKA_142690 RNA helicase, putative","protein_coding"
"384","PBANKA_142700","PBANKA_142700 protein phosphatase, putative","protein_coding"
"385","PBANKA_142710","PBANKA_142710 aquaporin, putative","protein_coding"
"386","PBANKA_142720","PBANKA_142720 protein phosphatase 2C, putative","protein_coding"
"387","PBANKA_142730","PBANKA_142730 ABC1 family, putative","protein_coding"
"388","PBANKA_142740","PBANKA_142740 apicoplast ribosomal protein L33 precursor, putative","protein_coding"
"389","PBANKA_142750","PBANKA_142750 acyl-CoA binding protein, putative","protein_coding"
"390","PBANKA_142760","PBANKA_142760 conserved Plasmodium protein, unknown function","protein_coding"
"391","PBANKA_142770","PBANKA_142770 RuvB-like helicase 1, putative","protein_coding"
"392","PBANKA_142780","PBANKA_142780 peptidase family C50, putative","protein_coding"
"393","PBANKA_142790","PBANKA_142790 histone acetyltransferase subunit NuA4, putative","protein_coding"
"394","PBANKA_142800","PBANKA_142800 conserved Plasmodium protein, unknown function","protein_coding"
"395","PBANKA_142810","PBANKA_142810 asparagine-rich antigen, putative","protein_coding"
"396","PBANKA_142820","PBANKA_142820 conserved Plasmodium protein, unknown function","protein_coding"
"397","PBANKA_142830","PBANKA_142830 conserved Plasmodium protein, unknown function","protein_coding"
"398","PBANKA_142840","PBANKA_142840 conserved Plasmodium protein, unknown function","protein_coding"
"399","PBANKA_142850","PBANKA_142850 glycerol-3-phosphate acyltransferase, putative","protein_coding"
"400","PBANKA_142860","PBANKA_142860 conserved protein, unknown function","protein_coding"
"401","PBANKA_142870","PBANKA_142870 eukaryotic translation initiation factor 3 subunit 10, putative","protein_coding"
"402","PBANKA_142880","PBANKA_142880 iron-sulfur subunit of succinate dehydrogenase, putative","protein_coding"
"403","PBANKA_142890","PBANKA_142890 bromodomain protein, putative","protein_coding"
"404","PBANKA_142898","PBANKA_142898 ","ncRNA"
"405","PBANKA_142900","PBANKA_142900 conserved Plasmodium protein, unknown function","protein_coding"
"406","PBANKA_142910","PBANKA_142910 conserved Plasmodium protein, unknown function","protein_coding"
"407","PBANKA_142920","PBANKA_142920 conserved Plasmodium protein, unknown function","protein_coding"
"408","PBANKA_142930","PBANKA_142930 integral membrane protein GPR180, putative","protein_coding"
"409","PBANKA_142940","PBANKA_142940 dynein light chain 1, putative","protein_coding"
"410","PBANKA_142950","PBANKA_142950 RNA polymerase subunit 8c, putative","protein_coding"
"411","PBANKA_142960","PBANKA_142960 proline--tRNA ligase, putative","protein_coding"
"412","PBANKA_142970","PBANKA_142970 conserved Plasmodium protein, unknown function","protein_coding"
"413","PBANKA_142980","PBANKA_142980 conserved Plasmodium protein, unknown function","protein_coding"
"414","PBANKA_142990","PBANKA_142990 phosphatidylinositol-glycan, putative","protein_coding"
"415","PBANKA_143000","PBANKA_143000 histone-lysine N-methyltransferase, putative","protein_coding"
"416","PBANKA_143010","PBANKA_143010 geranylgeranyl transferase type2 beta subunit, putative","protein_coding"
"417","PBANKA_143020","PBANKA_143020 conserved Plasmodium protein, unknown function","protein_coding"
"418","PBANKA_143030","PBANKA_143030 conserved Plasmodium protein, unknown function","protein_coding"
"419","PBANKA_143040","PBANKA_143040 adrenodoxin-type ferredoxin, putative","protein_coding"
"420","PBANKA_143050","PBANKA_143050 conserved Plasmodium protein, unknown function","protein_coding"
"421","PBANKA_143060","PBANKA_143060 conserved Plasmodium protein, unknown function","protein_coding"
"422","PBANKA_143070","PBANKA_143070 conserved Plasmodium protein, unknown function","protein_coding"
"423","PBANKA_143080","PBANKA_143080 thioredoxin peroxidase 2, putative","protein_coding"
"424","PBANKA_143090","PBANKA_143090 conserved Plasmodium protein, unknown function","protein_coding"
"425","PBANKA_143100","PBANKA_143100 peptidyl-prolyl cis-trans isomerase, putative","protein_coding"
"426","PBANKA_143105","PBANKA_143105 10 kDa chaperonin, putative","protein_coding"
"427","PBANKA_143110","PBANKA_143110 conserved Plasmodium protein, unknown function","protein_coding"
"428","PBANKA_143120","PBANKA_143120 conserved Plasmodium protein, unknown function","protein_coding"
"429","PBANKA_143130","PBANKA_143130 conserved Plasmodium protein, unknown function","protein_coding"
"430","PBANKA_143140","PBANKA_143140 conserved Plasmodium protein, unknown function","protein_coding"
"431","PBANKA_143150","PBANKA_143150 conserved Plasmodium protein, unknown function","protein_coding"
"432","PBANKA_143160","PBANKA_143160 serpentine receptor, putative","protein_coding"
"433","PBANKA_143170","PBANKA_143170 serine--tRNA ligase, putative","protein_coding"
"434","PBANKA_143180","PBANKA_143180 conserved Plasmodium protein, unknown function","protein_coding"
"435","PBANKA_143190","PBANKA_143190 glycerol-3-phosphate dehydrogenase, putative","protein_coding"
"436","PBANKA_143200","PBANKA_143200 signal recognition particle subunit SRP19, putative","protein_coding"
"437","PBANKA_143210","PBANKA_143210 conserved Plasmodium protein, unknown function","protein_coding"
"438","PBANKA_143220","PBANKA_143220 male development gene 1","protein_coding"
"439","PBANKA_143230","PBANKA_143230 cell traversal protein for ookinetes and sporozoites","protein_coding"
"440","PBANKA_143240","PBANKA_143240 perforin-like protein 2","protein_coding"
"441","berg14:tRNA:rfamscan:1168020-1168091","berg14:tRNA:rfamscan:1168020-1168091 ","tRNA"
"442","PBANKA_143250","PBANKA_143250 DNA-binding chaperone, putative","protein_coding"
"443","PBANKA_143260","PBANKA_143260 conserved Plasmodium protein, unknown function","protein_coding"
"444","PBANKA_143270","PBANKA_143270 type IIB DNA topoisomerase, putative","protein_coding"
"445","PBANKA_143280","PBANKA_143280 snoRNA-associated small subunit rRNA processing protein, putative","protein_coding"
"446","PBANKA_143290","PBANKA_143290 GTP-binding protein, putative","protein_coding"
"447","PBANKA_143300","PBANKA_143300 conserved Plasmodium protein, unknown function","protein_coding"
"448","PBANKA_143310","PBANKA_143310 conserved Plasmodium protein, unknown function","protein_coding"
"449","PBANKA_143320","PBANKA_143320 anaphase promoting complex subunit 10, putative","protein_coding"
"450","PBANKA_143330","PBANKA_143330 conserved Plasmodium protein, unknown function","protein_coding"
"451","PBANKA_143340","PBANKA_143340 zinc finger protein, putative","protein_coding"
"452","PBANKA_143350","PBANKA_143350 conserved protein, unknown function","protein_coding"
"453","PBANKA_143360","PBANKA_143360 thrombospondin-related apical membrane protein","protein_coding"
"454","PBANKA_143370","PBANKA_143370 conserved Plasmodium protein, unknown function","protein_coding"
"455","PBANKA_143380","PBANKA_143380 conserved Plasmodium protein, unknown function","protein_coding"
"456","PBANKA_143390","PBANKA_143390 AP-3 complex subunit mu, putative","protein_coding"
"457","PBANKA_143400","PBANKA_143400 phosphate translocator, putative","protein_coding"
"458","PBANKA_143410","PBANKA_143410 conserved Plasmodium protein, unknown function","protein_coding"
"459","PBANKA_143420","PBANKA_143420 arginine--tRNA ligase, putative","protein_coding"
"460","PBANKA_143430","PBANKA_143430 conserved Plasmodium protein, unknown function","protein_coding"
"461","PBANKA_143440","PBANKA_143440 secreted ookinete protein, putative","protein_coding"
"462","PBANKA_143450","PBANKA_143450 conserved Plasmodium protein, unknown function","protein_coding"
"463","PBANKA_143460","PBANKA_143460 formin 2, putative","protein_coding"
"464","PBANKA_143470","PBANKA_143470 clathrin heavy chain, putative","protein_coding"
"465","PBANKA_143480","PBANKA_143480 aminophospholipid-transporting P-ATPase, putative","protein_coding"
"466","PBANKA_143490","PBANKA_143490 raf kinase inhibitor, putative","protein_coding"
"467","PBANKA_143500","PBANKA_143500 conserved Plasmodium protein, unknown function","protein_coding"
"468","PBANKA_143510","PBANKA_143510 D-ribulose-5-phosphate 3-epimerase, putative","protein_coding"
"469","PBANKA_143520","PBANKA_143520 conserved Plasmodium protein, unknown function","protein_coding"
"470","PBANKA_143530","PBANKA_143530 pre-mRNA splicing factor, putative","protein_coding"
"471","PBANKA_143540","PBANKA_143540 conserved Plasmodium protein, unknown function","protein_coding"
"472","PBANKA_143550","PBANKA_143550 conserved Plasmodium protein, unknown function","protein_coding"
"473","PBANKA_143560","PBANKA_143560 debranching enzyme-associated ribonuclease, putative","protein_coding"
"474","PBANKA_143570","PBANKA_143570 ribosome biogenesis protein TSR3, putative","protein_coding"
"475","PBANKA_143580","PBANKA_143580 conserved Plasmodium protein, unknown function","protein_coding"
"476","PBANKA_143590","PBANKA_143590 conserved Plasmodium protein, unknown function","protein_coding"
"477","PBANKA_143610","PBANKA_143610 heterochromatin protein 1, putative","protein_coding"
"478","PBANKA_143620","PBANKA_143620 histone-lysine N-methyltransferase, H3 lysine-4 specific, putative","protein_coding"
"479","PBANKA_143630","PBANKA_143630 conserved Plasmodium protein, unknown function","protein_coding"
"480","PBANKA_143640","PBANKA_143640 conserved Plasmodium protein, unknown function","protein_coding"
"481","PBANKA_143650","PBANKA_143650 conserved Plasmodium protein, unknown function","protein_coding"
"482","PBANKA_143660","PBANKA_143660 inner membrane complex protein 1h","protein_coding"
"483","PBANKA_143670","PBANKA_143670 conserved Plasmodium protein, unknown function","protein_coding"
"484","PBANKA_143680","PBANKA_143680 conserved Plasmodium protein, unknown function","protein_coding"
"485","PBANKA_143690","PBANKA_143690 FbpA domain protein, putative","protein_coding"
"486","PBANKA_143700","PBANKA_143700 conserved Plasmodium protein, unknown function","protein_coding"
"487","PBANKA_143710","PBANKA_143710 conserved Plasmodium protein, unknown function","protein_coding"
"488","PBANKA_143720","PBANKA_143720 conserved Plasmodium protein, unknown function","protein_coding"
"489","PBANKA_143725","PBANKA_143725 ","ncRNA"
"490","PBANKA_143730","PBANKA_143730 endoplasmin, putative","protein_coding"
"491","PBANKA_143740","PBANKA_143740 ATP-binding protein, putative","protein_coding"
"492","PBANKA_143750","PBANKA_143750 transcription factor with AP2 domain(s), putative","protein_coding"
"493","PBANKA_143760","PBANKA_143760 glideosome-associated protein 45, putative","protein_coding"
"494","PBANKA_143770","PBANKA_143770 conserved Plasmodium protein, unknown function","protein_coding"
"495","PBANKA_143780","PBANKA_143780 conserved Plasmodium protein, unknown function","protein_coding"
"496","PBANKA_143790","PBANKA_143790 conserved Plasmodium protein, unknown function","protein_coding"
"497","PBANKA_143800","PBANKA_143800 CAMP-dependent protein kinase regulatory subunit, putative","protein_coding"
"498","PBANKA_143810","PBANKA_143810 nucleus export protein BRR6, putative","protein_coding"
"499","PBANKA_143820","PBANKA_143820 DNA GyrAse a-subunit, putative","protein_coding"
"500","PBANKA_143830","PBANKA_143830 phospholipid-transporting ATPase, putative","protein_coding"
"501","PBANKA_143840","PBANKA_143840 conserved Plasmodium protein, unknown function","protein_coding"
"502","PBANKA_143850","PBANKA_143850 conserved Plasmodium protein, unknown function","protein_coding"
"503","PBANKA_143860","PBANKA_143860 conserved Plasmodium protein, unknown function","protein_coding"
"504","PBANKA_143870","PBANKA_143870 mitochondrial carrier protein, putative","protein_coding"
"505","PBANKA_143880","PBANKA_143880 50S ribosomal protein L24, putative","protein_coding"
