"","ensembl_gene_id","external_gene_name","gene_biotype"
"478","ENSMUSG00000082160","Gm11578","processed_pseudogene"
"479","ENSMUSG00000061488","Rpl27a-ps1","processed_pseudogene"
"480","ENSMUSG00000105611","Gm42938","sense_intronic"
"481","ENSMUSG00000026866","Kynu","protein_coding"
"482","ENSMUSG00000042035","Igsf3","protein_coding"
"483","ENSMUSG00000050930","Map10","protein_coding"
"484","ENSMUSG00000082686","Gm12961","processed_pseudogene"
"485","ENSMUSG00000087620","5330434G04Rik","lincRNA"
"486","ENSMUSG00000020105","Lrig3","protein_coding"
"487","ENSMUSG00000100514","Gm12960","processed_pseudogene"
"488","ENSMUSG00000058254","Tspan7","protein_coding"
"489","ENSMUSG00000101463","Gm28750","antisense"
"490","ENSMUSG00000061080","Lsamp","protein_coding"
"491","ENSMUSG00000092303","Vmn1r-ps29","unprocessed_pseudogene"
"492","ENSMUSG00000112167","Gm47053","processed_pseudogene"
"493","ENSMUSG00000031851","Ntpcr","protein_coding"
"494","ENSMUSG00000060724","Vmn1r47","protein_coding"
"495","ENSMUSG00000031026","Trim66","protein_coding"
"496","ENSMUSG00000073805","Fam196a","protein_coding"
"497","ENSMUSG00000074220","Zfp382","protein_coding"
"498","ENSMUSG00000018189","Uchl5","protein_coding"
"499","ENSMUSG00000112256","Gm48077","TEC"
"500","ENSMUSG00000020092","Pald1","protein_coding"
"501","ENSMUSG00000110167","Gm45532","TEC"
"502","ENSMUSG00000116588","Gm49655","lincRNA"
"503","ENSMUSG00000031506","Ptpn7","protein_coding"
"504","ENSMUSG00000030706","Mrpl48","protein_coding"
"505","ENSMUSG00000086286","Gm15138","lincRNA"
"506","ENSMUSG00000086329","Gm14233","processed_transcript"
"507","ENSMUSG00000116531","Gm19082","processed_pseudogene"
"508","ENSMUSG00000110633","Gm32122","lincRNA"
"509","ENSMUSG00000082044","Snrpert","processed_pseudogene"
"510","ENSMUSG00000116794","Gm49656","processed_pseudogene"
"511","ENSMUSG00000110717","1700047G07Rik","lincRNA"
"512","ENSMUSG00000057103","Nat8f1","protein_coding"
"513","ENSMUSG00000116650","Gm49657","processed_pseudogene"
"514","ENSMUSG00000026849","Tor1a","protein_coding"
"515","ENSMUSG00000048911","Rnf24","protein_coding"
"516","ENSMUSG00000110567","Gm45703","lincRNA"
"517","ENSMUSG00000110715","Gm5131","processed_pseudogene"
"518","ENSMUSG00000103215","Gm38388","TEC"
"519","ENSMUSG00000110552","Gm45788","lincRNA"
"520","ENSMUSG00000109937","Gm45247","processed_pseudogene"
"521","ENSMUSG00000054226","Tprkb","protein_coding"
"522","ENSMUSG00000087066","Gm15518","antisense"
"523","ENSMUSG00000032469","Dbr1","protein_coding"
"524","ENSMUSG00000032965","Ift57","protein_coding"
"525","ENSMUSG00000081111","Gm5913","processed_pseudogene"
"526","ENSMUSG00000098116","Gm7191","processed_pseudogene"
"527","ENSMUSG00000052609","Plekhg3","protein_coding"
"528","ENSMUSG00000109615","Gm39231","lincRNA"
"529","ENSMUSG00000112632","Gm4510","processed_pseudogene"
"530","ENSMUSG00000109645","Gm45246","processed_pseudogene"
"531","ENSMUSG00000112387","1700021G15Rik","lincRNA"
"532","ENSMUSG00000084166","Gm6451","processed_pseudogene"
"533","ENSMUSG00000112875","Gm48074","TEC"
"534","ENSMUSG00000112482","1700025K04Rik","lincRNA"
"535","ENSMUSG00000084771","A230072E10Rik","antisense"
"536","ENSMUSG00000058050","Gm9234","processed_pseudogene"
"537","ENSMUSG00000109681","Gm17997","processed_pseudogene"
"538","ENSMUSG00000112435","Gm47965","processed_pseudogene"
"539","ENSMUSG00000041309","Nkx6-2","protein_coding"
"540","ENSMUSG00000110194","Gm7192","processed_pseudogene"
"541","ENSMUSG00000102456","Gm37508","TEC"
"542","ENSMUSG00000041020","Map7d2","protein_coding"
"543","ENSMUSG00000102417","Gm36939","TEC"
"544","ENSMUSG00000112208","Gm40797","lincRNA"
"545","ENSMUSG00000060212","Pcnx2","protein_coding"
"546","ENSMUSG00000041245","Wnk3","protein_coding"
"547","ENSMUSG00000110011","Gm29817","processed_pseudogene"
"548","ENSMUSG00000116886","Gm49589","processed_pseudogene"
"549","ENSMUSG00000001473","Tubb6","protein_coding"
"550","ENSMUSG00000111961","Gm47966","lincRNA"
"551","ENSMUSG00000116609","Gm5675","processed_pseudogene"
"552","ENSMUSG00000032409","Atr","protein_coding"
"553","ENSMUSG00000106963","Gm8675","processed_pseudogene"
"554","ENSMUSG00000105827","Hist2h2bb","protein_coding"
"555","ENSMUSG00000050936","Gm42743","lincRNA"
"556","ENSMUSG00000108954","Gm44901","TEC"
"557","ENSMUSG00000109036","2210406H18Rik","TEC"
"558","ENSMUSG00000108990","Gm44648","processed_pseudogene"
"559","ENSMUSG00000082720","Gm12489","processed_pseudogene"
"560","ENSMUSG00000109206","Gm45137","TEC"
"561","ENSMUSG00000074403","Hist2h3b","protein_coding"
"562","ENSMUSG00000081359","Cox20b","processed_pseudogene"
"563","ENSMUSG00000115518","Gm10791","antisense"
"564","ENSMUSG00000113664","Gm47184","processed_pseudogene"
"565","ENSMUSG00000082210","Gm14382","processed_pseudogene"
"566","ENSMUSG00000030876","Mettl9","protein_coding"
"567","ENSMUSG00000030704","Rab6a","protein_coding"
"568","ENSMUSG00000115108","Gm49228","processed_pseudogene"
"569","ENSMUSG00000044700","Tmem201","protein_coding"
"570","ENSMUSG00000093656","Gm20628","antisense"
"571","ENSMUSG00000103006","4933417C20Rik","TEC"
"572","ENSMUSG00000053388","Trim50","protein_coding"
"573","ENSMUSG00000083236","Gm7222","processed_pseudogene"
"574","ENSMUSG00000005677","Nr1i3","protein_coding"
"575","ENSMUSG00000112748","Gm6331","processed_pseudogene"
"576","ENSMUSG00000027428","Rbbp9","protein_coding"
"577","ENSMUSG00000032067","Pts","protein_coding"
"578","ENSMUSG00000032666","1700025G04Rik","protein_coding"
"579","ENSMUSG00000030098","Grip2","protein_coding"
"580","ENSMUSG00000033318","Gstt2","protein_coding"
"581","ENSMUSG00000102508","Gm37367","TEC"
"582","ENSMUSG00000053358","Gm9905","TEC"
"583","ENSMUSG00000035004","Igsf6","protein_coding"
"584","ENSMUSG00000026587","Astn1","protein_coding"
"585","ENSMUSG00000057592","Vmn1r48","protein_coding"
"586","ENSMUSG00000084151","Gm11577","processed_pseudogene"
"587","ENSMUSG00000112388","AI463170","antisense"
"588","ENSMUSG00000092588","Gm20534","unprocessed_pseudogene"
"589","ENSMUSG00000092450","Vmn1r-ps31","unprocessed_pseudogene"
"590","ENSMUSG00000020917","Acly","protein_coding"
"591","ENSMUSG00000112798","Gm40685","lincRNA"
"592","ENSMUSG00000021061","Sptb","protein_coding"
"593","ENSMUSG00000082868","Mup-ps5","unprocessed_pseudogene"
"594","ENSMUSG00000095932","Vmn1r49","protein_coding"
"595","ENSMUSG00000029706","Pax4","protein_coding"
"596","ENSMUSG00000079418","Atg4a","protein_coding"
"597","ENSMUSG00000082464","Rab9b-ps1","processed_pseudogene"
"598","ENSMUSG00000083596","Rpl21-ps15","processed_pseudogene"
"599","ENSMUSG00000025262","Fam120c","protein_coding"
"600","ENSMUSG00000073834","Mup11","protein_coding"
"601","ENSMUSG00000084875","4930570D08Rik","processed_transcript"
"602","ENSMUSG00000108024","Gm43912","TEC"
"603","ENSMUSG00000106056","4930500L23Rik","lincRNA"
"604","ENSMUSG00000100685","Gm28610","antisense"
"605","ENSMUSG00000109537","Olfr200-ps1","unprocessed_pseudogene"
"606","ENSMUSG00000081928","Gm15105","processed_pseudogene"
"607","ENSMUSG00000106040","Cyp3a63-ps","unprocessed_pseudogene"
"608","ENSMUSG00000074995","Olfr201","protein_coding"
"609","ENSMUSG00000108926","Gm10988","processed_pseudogene"
"610","ENSMUSG00000020614","Fam20a","protein_coding"
"611","ENSMUSG00000019942","Cdk1","protein_coding"
"612","ENSMUSG00000073535","Gm5532","lincRNA"
"613","ENSMUSG00000001017","Chtop","protein_coding"
"614","ENSMUSG00000024527","Afg3l2","protein_coding"
"615","ENSMUSG00000038644","Pold1","protein_coding"
"616","ENSMUSG00000100812","A730098A19Rik","antisense"
"617","ENSMUSG00000085864","C330019F10Rik","lincRNA"
"618","ENSMUSG00000031853","Map3k21","protein_coding"
"619","ENSMUSG00000082974","Gm15129","processed_pseudogene"
"620","ENSMUSG00000041353","Tmem29","protein_coding"
"621","ENSMUSG00000033307","Mif","protein_coding"
"622","ENSMUSG00000094743","Mup-ps7","unprocessed_pseudogene"
"623","ENSMUSG00000103632","Gm38329","TEC"
"624","ENSMUSG00000104020","Gm37215","TEC"
"625","ENSMUSG00000026159","Agfg1","protein_coding"
"626","ENSMUSG00000104302","Gm36975","antisense"
"627","ENSMUSG00000094793","Mup12","protein_coding"
"628","ENSMUSG00000005674","Tomm40l","protein_coding"
"629","ENSMUSG00000033998","Kcnk1","protein_coding"
"630","ENSMUSG00000104026","Gm37212","TEC"
"631","ENSMUSG00000103200","Gm37328","sense_intronic"
"632","ENSMUSG00000103693","Gm37529","sense_intronic"
"633","ENSMUSG00000110698","Gm45875","antisense"
"634","ENSMUSG00000110437","Gm45876","TEC"
"635","ENSMUSG00000019810","Fuca2","protein_coding"
"636","ENSMUSG00000026721","Rabgap1l","protein_coding"
"637","ENSMUSG00000085468","Gm15343","antisense"
"638","ENSMUSG00000009115","Spatc1l","protein_coding"
"639","ENSMUSG00000057060","Slc35f3","protein_coding"
"640","ENSMUSG00000100455","Gm29170","sense_intronic"
"641","ENSMUSG00000059706","A830035A12Rik","processed_transcript"
"642","ENSMUSG00000020721","Helz","protein_coding"
"643","ENSMUSG00000090007","Rpl30-ps2","processed_pseudogene"
"644","ENSMUSG00000075551","Cyp3a41a","protein_coding"
"645","ENSMUSG00000112366","C730027H18Rik","lincRNA"
"646","ENSMUSG00000031480","Thsd1","protein_coding"
"647","ENSMUSG00000112189","C730027H18Rik","lincRNA"
"648","ENSMUSG00000051671","Coa6","protein_coding"
"649","ENSMUSG00000097777","Gm16794","antisense"
"650","ENSMUSG00000106965","Gm18290","processed_pseudogene"
"651","ENSMUSG00000112028","1700113B09Rik","lincRNA"
"652","ENSMUSG00000022707","Gbe1","protein_coding"
"653","ENSMUSG00000021222","Dcaf4","protein_coding"
"654","ENSMUSG00000087373","Gm15892","lincRNA"
"655","ENSMUSG00000081292","Gm15018","processed_pseudogene"
"656","ENSMUSG00000090290","Tarbp1","protein_coding"
"657","ENSMUSG00000032410","Xrn1","protein_coding"
"658","ENSMUSG00000015947","Fcgr1","protein_coding"
"659","ENSMUSG00000048810","Olfr202","protein_coding"
"660","ENSMUSG00000094553","Vmn1r50","protein_coding"
"661","ENSMUSG00000018377","Vezf1","protein_coding"
"662","ENSMUSG00000001027","Scn4a","protein_coding"
"663","ENSMUSG00000031556","Tm2d2","protein_coding"
"664","ENSMUSG00000068182","Olfr203","protein_coding"
"665","ENSMUSG00000096594","Igkv8-19","IG_V_gene"
"666","ENSMUSG00000029546","Uncx","protein_coding"
"667","ENSMUSG00000028873","Cdca8","protein_coding"
"668","ENSMUSG00000033701","Acbd6","protein_coding"
"669","ENSMUSG00000105661","Gm43626","processed_pseudogene"
"670","ENSMUSG00000063376","Ifna13","protein_coding"
"671","ENSMUSG00000097060","Gm26759","antisense"
"672","ENSMUSG00000051495","Irf2bp2","protein_coding"
"673","ENSMUSG00000085553","Gm14808","antisense"
"674","ENSMUSG00000081784","Gm13281","unprocessed_pseudogene"
"675","ENSMUSG00000054417","Cyp3a44","protein_coding"
"676","ENSMUSG00000052273","Dnah3","protein_coding"
"677","ENSMUSG00000110626","Gm45805","lincRNA"
"678","ENSMUSG00000083586","Gm8688","unprocessed_pseudogene"
"679","ENSMUSG00000027805","Pfn2","protein_coding"
"680","ENSMUSG00000085311","Gm15445","antisense"
"681","ENSMUSG00000034403","Pja1","protein_coding"
"682","ENSMUSG00000110498","A630001O12Rik","lincRNA"
"683","ENSMUSG00000026426","Arl8a","protein_coding"
"684","ENSMUSG00000110697","Gm31718","lincRNA"
"685","ENSMUSG00000086842","Gm15681","processed_pseudogene"
"686","ENSMUSG00000052479","A330008L17Rik","lincRNA"
"687","ENSMUSG00000071392","Ect2l","protein_coding"
"688","ENSMUSG00000036510","Cdh8","protein_coding"
"689","ENSMUSG00000037029","Zfp146","protein_coding"
"690","ENSMUSG00000090132","Cypt2","protein_coding"
"691","ENSMUSG00000093904","Tomm20","protein_coding"
"692","ENSMUSG00000085121","5730437C11Rik","lincRNA"
"693","ENSMUSG00000039163","Cmc1","protein_coding"
"694","ENSMUSG00000086833","Gm12440","lincRNA"
"695","ENSMUSG00000066647","Gm5113","lincRNA"
"696","ENSMUSG00000004931","Apba3","protein_coding"
"697","ENSMUSG00000081976","Gm14823","processed_pseudogene"
"698","ENSMUSG00000084376","Gm14855","processed_pseudogene"
"699","ENSMUSG00000047632","Fgfbp3","protein_coding"
"700","ENSMUSG00000082275","Gm14854","processed_pseudogene"
"701","ENSMUSG00000039285","Azi2","protein_coding"
"702","ENSMUSG00000063442","Gm7117","processed_pseudogene"
"703","ENSMUSG00000109236","Gm44833","processed_pseudogene"
"704","ENSMUSG00000108103","Gm44081","lincRNA"
"705","ENSMUSG00000074218","Cox7a1","protein_coding"
"706","ENSMUSG00000030257","Srgap3","protein_coding"
"707","ENSMUSG00000033931","Rbm34","protein_coding"
"708","ENSMUSG00000027274","Mkks","protein_coding"
"709","ENSMUSG00000046480","Scn4b","protein_coding"
"710","ENSMUSG00000032599","Ip6k2","protein_coding"
"711","ENSMUSG00000040123","Zmym5","protein_coding"
"712","ENSMUSG00000031253","Srpx2","protein_coding"
"713","ENSMUSG00000044730","9930104L06Rik","protein_coding"
"714","ENSMUSG00000030678","Maz","protein_coding"
"715","ENSMUSG00000115209","Gm34250","lincRNA"
"716","ENSMUSG00000029716","Tfr2","protein_coding"
"717","ENSMUSG00000118072","AC113075.1","processed_pseudogene"
"718","ENSMUSG00000048787","Dcun1d3","protein_coding"
"719","ENSMUSG00000040565","Btaf1","protein_coding"
"720","ENSMUSG00000000916","Nsun5","protein_coding"
"721","ENSMUSG00000025648","Pfkfb4","protein_coding"
"722","ENSMUSG00000034917","Tjp3","protein_coding"
"723","ENSMUSG00000037712","Fermt2","protein_coding"
"724","ENSMUSG00000083996","Gm11649","transcribed_processed_pseudogene"
"725","ENSMUSG00000085796","4933406D12Rik","lincRNA"
"726","ENSMUSG00000112306","Gm47744","processed_pseudogene"
"727","ENSMUSG00000080870","Gm14111","processed_pseudogene"
"728","ENSMUSG00000087618","Gm14114","lincRNA"
"729","ENSMUSG00000104633","Gm42421","protein_coding"
"730","ENSMUSG00000062944","9130023H24Rik","protein_coding"
"731","ENSMUSG00000042178","Armc5","protein_coding"
"732","ENSMUSG00000095928","Olfr204","protein_coding"
"733","ENSMUSG00000091351","Gm17135","antisense"
"734","ENSMUSG00000030922","Lyrm1","protein_coding"
"735","ENSMUSG00000079109","Pms2","protein_coding"
"736","ENSMUSG00000037251","Pomk","protein_coding"
"737","ENSMUSG00000110648","Gm38574","processed_pseudogene"
"738","ENSMUSG00000110492","Gm5358","processed_pseudogene"
"739","ENSMUSG00000116563","AL731706.2","protein_coding"
"740","ENSMUSG00000027381","Bcl2l11","protein_coding"
"741","ENSMUSG00000115423","AL731706.1","protein_coding"
"742","ENSMUSG00000041359","Tcl1","protein_coding"
"743","ENSMUSG00000027281","Slx4ip","protein_coding"
"744","ENSMUSG00000053293","Pom121","protein_coding"
"745","ENSMUSG00000024530","Prelid3a","protein_coding"
"746","ENSMUSG00000027883","Gpsm2","protein_coding"
"747","ENSMUSG00000094422","Olfr205","protein_coding"
"748","ENSMUSG00000009092","Derl3","protein_coding"
"749","ENSMUSG00000043110","Lrrn4","protein_coding"
"750","ENSMUSG00000066257","Olfr206","protein_coding"
"751","ENSMUSG00000060509","Xcr1","protein_coding"
"752","ENSMUSG00000115275","9630050E16Rik","TEC"
"753","ENSMUSG00000090116","Gm15680","sense_overlapping"
"754","ENSMUSG00000032394","Igdcc3","protein_coding"
"755","ENSMUSG00000095706","Olfr209","protein_coding"
"756","ENSMUSG00000089819","Gm15679","antisense"
"757","ENSMUSG00000109775","Gm45297","TEC"
"758","ENSMUSG00000098800","Gm27244","antisense"
"759","ENSMUSG00000112832","4930484H19Rik","lincRNA"
"760","ENSMUSG00000046546","Fam43a","protein_coding"
"761","ENSMUSG00000027884","Clcc1","protein_coding"
"762","ENSMUSG00000112492","Gm9111","processed_pseudogene"
"763","ENSMUSG00000097817","Gm26810","antisense"
"764","ENSMUSG00000116570","Gm49754","lincRNA"
"765","ENSMUSG00000100931","Gm28085","antisense"
"766","ENSMUSG00000111148","Gm2774","processed_pseudogene"
"767","ENSMUSG00000090074","Gm6921","processed_pseudogene"
"768","ENSMUSG00000101867","C78334","antisense"
"769","ENSMUSG00000001794","Capns1","protein_coding"
"770","ENSMUSG00000099983","1700022E09Rik","lincRNA"
"771","ENSMUSG00000116546","Gm49755","lincRNA"
"772","ENSMUSG00000096655","1700065D16Rik","antisense"
"773","ENSMUSG00000112423","Gm6333","processed_pseudogene"
"774","ENSMUSG00000116951","Gm49756","lincRNA"
"775","ENSMUSG00000074991","Gabrr3","protein_coding"
"776","ENSMUSG00000025436","Atp23","protein_coding"
"777","ENSMUSG00000116737","Gm49757","lincRNA"
"778","ENSMUSG00000001155","Ftcd","protein_coding"
"779","ENSMUSG00000079235","Ccdc13","protein_coding"
"780","ENSMUSG00000076589","Igkv8-18","IG_V_gene"
"781","ENSMUSG00000103507","Gm38375","TEC"
"782","ENSMUSG00000040929","Rfx3","protein_coding"
"783","ENSMUSG00000025804","Ccr1","protein_coding"
"784","ENSMUSG00000038429","Usp5","protein_coding"
"785","ENSMUSG00000094651","Gal3st2","protein_coding"
"786","ENSMUSG00000024209","1700061G19Rik","protein_coding"
"787","ENSMUSG00000025812","Pard3","protein_coding"
"788","ENSMUSG00000034243","Golgb1","protein_coding"
"789","ENSMUSG00000033161","Atp1a1","protein_coding"
"790","ENSMUSG00000027356","Fermt1","protein_coding"
"791","ENSMUSG00000026405","C4bp","protein_coding"
"792","ENSMUSG00000078355","Ifna16","protein_coding"
"793","ENSMUSG00000112035","Gm49335","lincRNA"
"794","ENSMUSG00000103432","6720464F23Rik","TEC"
"795","ENSMUSG00000116249","Gm49484","processed_transcript"
"796","ENSMUSG00000102090","Gm8964","processed_pseudogene"
"797","ENSMUSG00000103522","9430087J23Rik","TEC"
"798","ENSMUSG00000103744","Gm38238","TEC"
"799","ENSMUSG00000102172","Gm37873","TEC"
"800","ENSMUSG00000104053","Gm38126","TEC"
"801","ENSMUSG00000103391","Gm38302","TEC"
"802","ENSMUSG00000029657","Hsph1","protein_coding"
"803","ENSMUSG00000084834","4930565N06Rik","antisense"
"804","ENSMUSG00000116908","Gm49599","TEC"
"805","ENSMUSG00000031156","Slc35a2","protein_coding"
"806","ENSMUSG00000116795","Gm49600","TEC"
"807","ENSMUSG00000092042","Gm17163","antisense"
"808","ENSMUSG00000104074","Gm37025","processed_pseudogene"
"809","ENSMUSG00000031523","Dlc1","protein_coding"
"810","ENSMUSG00000108461","AV356131","bidirectional_promoter_lncRNA"
"811","ENSMUSG00000031230","Fgf16","protein_coding"
"812","ENSMUSG00000028078","Dclk2","protein_coding"
"813","ENSMUSG00000108566","Gm45031","processed_pseudogene"
"814","ENSMUSG00000104737","Gm42937","sense_intronic"
"815","ENSMUSG00000105654","Gm29704","processed_pseudogene"
"816","ENSMUSG00000104693","Gm42941","sense_intronic"
"817","ENSMUSG00000111654","Gm47077","antisense"
"818","ENSMUSG00000082505","Gm14816","processed_pseudogene"
"819","ENSMUSG00000031284","Pak3","protein_coding"
"820","ENSMUSG00000039217","Il18","protein_coding"
"821","ENSMUSG00000037171","Nodal","protein_coding"
"822","ENSMUSG00000083682","Pcna-ps1","processed_pseudogene"
"823","ENSMUSG00000025081","Tdrd1","protein_coding"
"824","ENSMUSG00000071719","Tmem28","protein_coding"
"825","ENSMUSG00000116581","Gm46565","lincRNA"
"826","ENSMUSG00000015994","Fnta","protein_coding"
"827","ENSMUSG00000092247","Gm20426","transcribed_processed_pseudogene"
"828","ENSMUSG00000030782","Tgfb1i1","protein_coding"
"829","ENSMUSG00000060816","Vmn1r52","protein_coding"
"830","ENSMUSG00000032065","Tex12","protein_coding"
"831","ENSMUSG00000030659","Nucb2","protein_coding"
"832","ENSMUSG00000110252","Gm2961","processed_pseudogene"
"833","ENSMUSG00000109687","Hspd1-ps2","processed_pseudogene"
"834","ENSMUSG00000035697","Arhgap45","protein_coding"
"835","ENSMUSG00000049506","Sppl2c","protein_coding"
"836","ENSMUSG00000109895","Gm2975","processed_pseudogene"
"837","ENSMUSG00000032066","Bco2","protein_coding"
"838","ENSMUSG00000109740","Gm7561","processed_pseudogene"
"839","ENSMUSG00000109767","Gm45460","lincRNA"
"840","ENSMUSG00000061843","Vmn1r-ps32","transcribed_unprocessed_pseudogene"
"841","ENSMUSG00000062546","V1ra8","protein_coding"
"842","ENSMUSG00000074881","Mageb3","protein_coding"
"843","ENSMUSG00000034055","Phka1","protein_coding"
"844","ENSMUSG00000081187","3110067C02Rik","processed_pseudogene"
"845","ENSMUSG00000062818","Vmn1r51","protein_coding"
"846","ENSMUSG00000033411","Ctdspl2","protein_coding"
"847","ENSMUSG00000009941","Nxf2","protein_coding"
